fips5,ACCESS2_AdjPrev,ARTHRITIS_AdjPrev,BINGE_AdjPrev,BPMED_AdjPrev,CANCER_AdjPrev,CASTHMA_AdjPrev,CHECKUP_AdjPrev,CHOLSCREEN_AdjPrev,COLON_SCREEN_AdjPrev,CSMOKING_AdjPrev,DENTAL_AdjPrev,DEPRESSION_AdjPrev,Ed0,Ed1,Ed11,Ed12,Ed13,Ed14,Ed15,Ed2,Ed3,Ed4,Ed5,Ed6,Ed7,Ed8,Ed9,F_CROWD,F_GROUPQ,F_HBURD,F_LIMENG,F_MINRTY,F_MOBILE,F_MUNIT,F_NOVEH,F_SNGPNT,F_UNEMP,F_UNINSUR,HEARING_AdjPrev,HIGHCHOL_AdjPrev,LPA_AdjPrev,M,MAMMOUSE_AdjPrev,OBESITY_AdjPrev,SLEEP_AdjPrev,TEETHLOST_AdjPrev,age0,age1,age2,age3,age5,age6,age7,age8,density,income_0,income_1,income_11,income_12,income_13,income_14,income_15,income_2,income_3,income_4,income_5,income_6,income_7,income_8,income_9,race_asian,race_black,race_indian,race_pacific,total_population_county
18067,8.7,27.0,17.6,60.1,7.2,11.8,77.5,84.0,58.1,18.6,60.1,26.5,0.0112644236700273,0.0014426371741692,0.0837103305560536,0.124799151394628,0.0546594825244088,0.0109769842619105,0.0032822894569378,0.0056737897539311,0.0152399521620714,0.0156636053168704,0.0238641708776664,0.0246104927490343,0.0177055212803083,0.3649364183623743,0.0767062519055884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,32.8,26.4,0.4835122328594913,74.1,36.8,38.1,24.5,0.122050575379557,0.1393361377042838,0.1055144570157624,0.1162121651677787,0.1470602456242142,0.1257010927376462,0.069807078619089,0.0506599941978531,282.35,0.0649728438558748,0.028489804085707,0.1643649141428548,0.0964281594862246,0.0458930457866478,0.0376873049930192,0.0311129413633155,0.0347564925979081,0.0435354618105497,0.0487672324614332,0.0559976019062822,0.0444678070525343,0.0448397489135804,0.0456569917061366,0.0955381771208027,0.0135090294848358,0.0736119809145786,0.0036547963150854,0.0012343596142268,82728
18069,8.3,26.5,18.2,59.7,7.4,11.3,78.3,83.9,57.8,17.1,62.4,26.8,0.0077293222670948,0.0017860760070213,0.0824536294772046,0.1159754386608644,0.0587481219702286,0.0067414970661578,0.0082328313856932,0.0018533283109612,0.0118539413037494,0.0164589563113414,0.0251528751482867,0.0180742956687171,0.016610117607256,0.4339294983340263,0.0686075835461434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,32.2,24.0,0.4915794637017658,72.8,40.0,35.3,16.8,0.1161161979507302,0.1521146718988445,0.1155439284935687,0.1151351645955962,0.1576466099847394,0.1098212339219533,0.0661379986919554,0.040930891650316,95.81,0.0224070369067902,0.0199883034438819,0.1548650568615443,0.1072542703100019,0.0327952186535599,0.0274044414344247,0.0165629765409285,0.033961434474854,0.053515290212647,0.0486541956355837,0.0604354932449284,0.0606238509745654,0.0546742235546591,0.0615751737913895,0.1151987372551059,0.0081028617894219,0.0087014729553415,0.0026703504482295,0.0001114782511004,36696
18071,10.6,25.7,17.6,59.5,7.1,10.8,76.9,83.6,60.6,17.4,54.9,26.2,0.0073859411914504,0.001050730400979,0.077926658419143,0.1071576985131706,0.045067334902123,0.0072655959824073,0.0025975244123929,0.0065826315952432,0.0262287735317365,0.0196449046360041,0.0190418445097067,0.0257005905436878,0.024212398205441,0.4588244971652891,0.0641638644675483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,33.2,25.9,0.4966885899580631,74.4,39.4,37.1,13.7,0.1311272543942067,0.1429062492838645,0.1077984279395925,0.1416000183330659,0.1403167037147374,0.105460962027637,0.0676719297843572,0.0385452712147947,85.73,0.0488048570407292,0.0369453779334998,0.1776214372733687,0.0961234690421494,0.0276433684990701,0.0360227300629596,0.0146451585694975,0.0269856748316258,0.0404203097198762,0.0635578171112366,0.0414526005085183,0.0626388703241323,0.0416232002176294,0.0495636357036426,0.1091212634724338,0.0249321829209756,0.0061197620079703,0.0027522237590655,0.0,43637
18073,8.9,25.4,18.8,58.5,7.4,11.0,75.8,84.3,60.4,16.0,63.0,25.9,0.0145798560082568,0.0009978138386472,0.0819639120432652,0.1065214684113302,0.046847786678013,0.0103087395013259,0.0035515651807944,0.0041642783318975,0.0100413941721464,0.0157034771925358,0.0266846971455427,0.0344045471521366,0.022248267942478,0.4124564217254728,0.070058700325392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,33.6,24.0,0.4947849735512985,74.5,40.0,39.8,14.4,0.1401332895012103,0.14972654732375,0.0994291862167896,0.1215743701622784,0.1480230716356354,0.1133259615671976,0.0642240219957562,0.0373868085233555,59.75,0.0268626671986596,0.0156271358942467,0.1907393954636743,0.1012964192481799,0.0473808528605734,0.0429790681459704,0.0212333703799836,0.0282699504818859,0.0289285297407412,0.0487922192996385,0.0544701056414157,0.0398400103741816,0.0567973306768139,0.0590076704096712,0.096402848638132,0.003789410929763,0.0092845373632083,0.0018919663672386,0.0,33461
18075,10.5,27.5,17.5,60.2,7.3,11.7,76.7,81.9,59.4,20.7,54.4,27.7,0.0110158581379017,0.0013932836027926,0.0764722890685829,0.0690337794736772,0.0309096982884993,0.00231243307999,0.0040280009806457,0.0036204906786257,0.0341926200662911,0.0195112126846074,0.0385791534101522,0.033994530531124,0.020049878307767,0.4779536936880932,0.0604740554728288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.4,35.0,29.0,0.4907529722589168,72.3,43.6,39.7,20.7,0.137290054727307,0.1593225136818267,0.1010568031704094,0.1070484997169276,0.1292224948103415,0.1208718626155878,0.070673712021136,0.0436874882053217,55.2,0.0317219466739807,0.0372508011033728,0.1241175012363891,0.0811252792620254,0.0369290806889921,0.0130834765901185,0.0115338784000255,0.0372456688694059,0.0687649081163789,0.0470887528379255,0.0569031896463288,0.0742934609318133,0.0596875932244992,0.0620495403790507,0.1144457807477448,0.0036877363056024,0.0037523507791862,0.0026652400437255,4.790759757511772e-05,21196
18077,8.8,26.2,18.2,59.4,7.4,11.6,78.3,83.6,61.7,17.8,57.8,27.5,0.0085067825128398,0.0016716346003108,0.0823758944307386,0.1003370378634657,0.0580621254532593,0.006703914927214,0.0084972566044308,0.0063221659894652,0.0231582082406302,0.0198053283447294,0.0248666387525782,0.0324882848382631,0.0145616049753648,0.3933934848724301,0.0689503544322764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,33.9,24.2,0.4754325472569423,75.6,36.8,35.5,15.3,0.1150791207437965,0.1446647373930176,0.1179114586540237,0.1164337171356443,0.150329413213472,0.1230835539683516,0.0584015762576195,0.0415922664860537,89.98,0.046748896270192,0.03115007184103,0.1546007710092223,0.0848071445624011,0.0525443885268877,0.0336135369449441,0.0124736397661172,0.0401405955691975,0.0569868830824964,0.0349319747469603,0.0581364996294579,0.0600655406187524,0.044692213551119,0.0545508194114781,0.1055935902547386,0.0082837615703961,0.0194337128367487,0.0020888325609337,0.0,32482
18079,9.4,27.6,17.6,59.9,7.4,11.6,77.7,82.9,58.8,19.7,56.7,27.9,0.010973332727251,0.0037937851419151,0.0779084672155238,0.0667394028430604,0.0270811923983975,0.0009540089604482,0.0015699513160033,0.0034418119356775,0.0251449077811653,0.0184722198614505,0.0323987902361612,0.0406785728185095,0.0170910459874602,0.4740889491398061,0.0717888822682591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,34.0,26.8,0.5040859294151233,71.8,40.8,38.6,23.1,0.1345323484280768,0.1479142133247688,0.1029868322449416,0.1189023302287406,0.1473075687827855,0.1096242372337008,0.0681226135674267,0.0307961317489204,74.33,0.0428438735238543,0.0427008792521477,0.1507230740237087,0.0850650349749045,0.0350933708561656,0.0226998884542973,0.0096683496997478,0.0386872551698457,0.0340159276733676,0.0374215788033205,0.0453013707836526,0.0560450625115184,0.0872968940506146,0.0451588733389179,0.1065571926324553,0.0022883984507402,0.0135068339100395,0.0029494301002479,0.0,28023
18081,7.3,26.0,18.1,59.6,7.5,10.9,79.7,85.8,67.0,14.2,62.3,25.8,0.006368203753542,0.0008431061357473,0.0910893626142344,0.1987281962042627,0.0760607220740295,0.0121063460498969,0.0087615981070752,0.0032269106193365,0.0103099694371559,0.0104353931304471,0.0186629341674232,0.022930756852584,0.012021366982705,0.3262859676063704,0.0688834827182392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,33.2,21.9,0.4914852236611166,77.3,38.6,38.2,9.8,0.1417186769399662,0.1496337256974797,0.1114409048093408,0.1343796377238813,0.1307270595729397,0.1015945299423312,0.0598643328115364,0.032764778033029,461.15,0.0245463271735732,0.0194861530236633,0.1721118988322853,0.1292890259530136,0.0684372054152469,0.0657710022251076,0.0506714399520149,0.0233581609055308,0.0309017522911329,0.0410664168296038,0.0407230580046611,0.0371153772060329,0.0413144103710562,0.0473060122114479,0.0863967686191883,0.0257873426923582,0.022171871032173,0.0023591627008587,0.0001985998888658,147567
18083,8.7,26.2,17.3,60.3,7.5,11.4,77.9,83.5,59.7,18.5,61.2,26.6,0.0036053662660704,0.000699368699881,0.1733013432108975,0.0977575536517547,0.0437358106185564,0.0046237127256298,0.002927222788605,0.0035413961110117,0.016711763229983,0.0169173805946254,0.0293961776862137,0.0293900347919143,0.0161918249623394,0.3675170759292762,0.0676228550151552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,34.4,24.5,0.5003578112958273,77.9,37.7,34.2,17.9,0.1224815589562919,0.1454640537267422,0.1094627325773422,0.1180226797313662,0.1473356820433776,0.1196465925355058,0.0721127380821314,0.045634702190906,70.41,0.0436153378956003,0.0342309270271167,0.1609025862797928,0.0955143157220468,0.029836055207534,0.0336954173076142,0.0205096630517549,0.0367049399724041,0.0596311753623004,0.046979590312407,0.0468398347570166,0.0591129400862853,0.0533591271005808,0.051423423333548,0.116474600375306,0.0077819776345278,0.0211855108703328,0.0008032088742811,0.0013404806111759,36332
18085,9.6,25.7,18.3,58.4,7.4,11.0,76.6,83.7,59.3,17.1,62.9,26.1,0.0111766745402092,0.0024523225736789,0.0702015713021313,0.1364772423568608,0.0614678254077643,0.007654650921095,0.0060482732034185,0.0079746903596869,0.0356915012803355,0.0218877129086845,0.0307352872806604,0.0259434293690639,0.0199968309593978,0.3690692809214207,0.0761987161131586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,34.1,26.2,0.4956984998916659,77.2,38.9,35.5,15.9,0.1350989663654554,0.1511579001032359,0.1180459081581932,0.1209263200825887,0.1431411784198518,0.1099272249907597,0.0652808401626285,0.0340041549304749,147.76,0.0267070807451807,0.022185435554454,0.1548095029837634,0.0926610943549008,0.0468552517242899,0.0378108988807133,0.0404259491764213,0.0317590793426382,0.0341514320865138,0.0379244656134432,0.0478032216602597,0.0532371743827101,0.0611946212283893,0.0470908307620693,0.1153629247867806,0.011153689102959,0.0098410168539472,0.0031125968229493,0.0,78461
18087,12.4,25.7,18.3,57.7,7.0,11.9,74.8,81.0,59.3,20.3,56.0,27.8,0.0137236625454398,0.0030261798754398,0.0667785590906698,0.0708907139471355,0.0296893598434856,0.0019316033168145,0.0017743235339885,0.0062740845435603,0.3006205422917943,0.0243157439014498,0.0213432069672513,0.0212313727383371,0.0112474923412024,0.3004250891221776,0.0464124436791993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.1,33.9,28.6,0.5068107826539914,73.7,40.0,35.1,19.2,0.1898424273994009,0.1917437166297694,0.1050918088292746,0.1080869904935538,0.106368016668837,0.1052741242349263,0.0513608542779007,0.0284932933975777,101.04,0.0270030846745481,0.0215843100825597,0.1390735545853313,0.0652420008473428,0.0415542450546537,0.0635745698858167,0.0402961269881015,0.0263520203627652,0.0290922963064125,0.051934040090492,0.0504887959890706,0.0438482649319827,0.0618634152037483,0.0685667584041344,0.1218211016539273,0.000928163385172,0.0022583234744322,0.0003970348402868,0.0002428290161309,38395
18089,11.1,24.3,18.3,60.9,6.4,11.5,77.6,84.9,62.7,17.2,57.4,21.0,0.0119578120988561,0.0062214676499669,0.0829699265368744,0.1359177854821238,0.0528097135660534,0.0101334064352752,0.0048581703709724,0.0126360745713819,0.0152055787937743,0.0145592776119919,0.0210060817061452,0.0245218807309176,0.0223191449747919,0.3533461523818489,0.0685545066423048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.2,30.3,26.9,0.4837797989781457,76.7,39.9,43.4,17.0,0.1327369113208548,0.1500639169447291,0.1121180809396811,0.1270864900408006,0.1442623821212257,0.10905905272229,0.0589404081699332,0.0395059812374156,981.36,0.0655758288294209,0.0363155971189751,0.148049083361485,0.1004792398051678,0.0545697511880607,0.052742105311329,0.032852648485936,0.040215462823835,0.0391386776857214,0.0425415934590191,0.047766071827638,0.0493260734917186,0.0452897570531773,0.0422317501856621,0.0882505426637586,0.0153493487813574,0.2779050031356586,0.0037636785320342,0.0004130896842089,489698
18091,9.9,26.7,16.7,60.7,7.2,11.0,77.5,84.0,59.1,17.9,56.2,25.3,0.0078760303525633,0.0027113471777518,0.0884750292882831,0.1148114556213868,0.045662866249997,0.0102207384264841,0.0057102290876417,0.005961793924989,0.0140045796583669,0.0177101760359023,0.0258814334041526,0.029336477031133,0.0151714668648736,0.3931505649833865,0.0789546772995035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,33.3,26.8,0.5051549246374939,74.3,37.1,38.9,15.5,0.1216414535318386,0.139519858228035,0.1117377218648181,0.123819720701845,0.1472545526706847,0.1268009931421503,0.0622006036384445,0.0390057502561309,181.18,0.0746702515035257,0.0453378436641963,0.1614936438964784,0.078652818750875,0.047619980327435,0.0324058281535291,0.0351638578800846,0.0518772391783163,0.0374257496857798,0.0451573093919029,0.0465058703281253,0.0466137319734079,0.0480042845371264,0.0468300065258156,0.087972424160956,0.0059415250815793,0.1084503214029941,0.0028700259038548,0.0003327259433367,108343
18093,8.4,26.9,17.8,59.8,7.5,11.5,77.4,83.3,58.0,17.3,58.3,26.1,0.0092982991329501,0.0019958194397986,0.1162360528306371,0.0939696560442054,0.0393302847313476,0.0060846297138173,0.0041703306863089,0.0032267940617717,0.0200289540924374,0.0163381298462682,0.0260856257287555,0.0265246789783301,0.0134863846175672,0.4224940181508347,0.0657709292932896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,33.3,25.1,0.4950980392156863,72.5,41.8,39.4,15.7,0.1193102240896358,0.1357449229691876,0.0995054271708683,0.113861169467787,0.1491158963585434,0.1257221638655462,0.0791535364145657,0.044095763305322,101.77,0.0413218863462963,0.028344586101049,0.1683548429328119,0.0858081951085091,0.0348039547098574,0.0212662727742407,0.0229660908532317,0.0481947992270622,0.0578219638380558,0.0526673610480516,0.0628382959581191,0.040210267150817,0.0654822322537731,0.0438402261527949,0.1022371603513319,0.0052604988846164,0.0036035971005378,0.0020841902436315,0.0,45696
18095,9.3,27.4,16.2,60.7,7.2,11.5,78.2,83.6,63.0,18.8,56.3,27.7,0.0086384113655882,0.0018237673625077,0.0878984254160779,0.1172438454528154,0.0443521355785665,0.007591235281302,0.0059259032337369,0.0052662376675598,0.0131213575600647,0.0145158280808002,0.0321990424256535,0.0291592026482241,0.017966403738218,0.3921842329757335,0.0738527818854938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,34.3,27.9,0.4871628671704556,75.1,36.3,38.3,18.8,0.1212808676131153,0.1439671799411894,0.1096452398267303,0.1228301767477155,0.1398093401207828,0.1195497517943529,0.0720270654820248,0.0442343567205235,279.88,0.0525205330257451,0.0447316322378844,0.1467408996875872,0.0775059817259391,0.0461428904674855,0.0273746164003477,0.0172654554109892,0.0389392518002062,0.0545035771216441,0.047762396964253,0.0551468650171854,0.0567517525717522,0.0546960302922427,0.0559240561377688,0.0957007049555581,0.004606256868765,0.0745681503174836,0.0012450369428876,0.0007769799508359,126508
18097,10.7,24.8,17.8,62.3,6.5,11.7,79.0,85.2,61.8,15.2,59.6,25.3,0.0126674601599176,0.0065490323491066,0.0737314702280814,0.183561427542313,0.0668996755397668,0.0187932585774599,0.0102780347956605,0.0132147833278416,0.0186059502999855,0.0171655166652819,0.0286335992929108,0.0323737636165526,0.0190126442062131,0.2844714716244971,0.0625956206166192,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.8,33.7,24.4,0.4816090252343527,80.5,38.4,39.7,16.5,0.1441057263807445,0.1432099401164199,0.1472404419069197,0.1444157649800137,0.1314906956236281,0.0909003134715525,0.0447474740972941,0.0300576521602931,2353.89,0.070392372015107,0.0416885177890565,0.1306286797863873,0.0791923559718573,0.0486211886109375,0.044766567265046,0.0378001448488903,0.0495744834309397,0.0543370762593979,0.0544225087327966,0.0536681455710178,0.0547488692327251,0.0467638286033841,0.0453543418244432,0.0850944149366203,0.028910777762391,0.3002776554544628,0.0033405217595546,0.0003867113039856,932142
18099,10.9,25.8,18.1,60.0,7.1,11.2,76.0,83.2,60.8,17.9,58.8,27.0,0.0064582759763769,0.0011150337745625,0.0861614813004165,0.1174318144456755,0.0496262203615682,0.0129220740970738,0.0031884547004359,0.0118133995297126,0.053187150541221,0.0209961632046898,0.0260439342513027,0.0272609176584088,0.0152593211990221,0.4039554041750186,0.0630895566461983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,34.9,27.4,0.4967010441355454,70.5,43.4,39.0,16.2,0.1344564729998077,0.157410373027566,0.1007409305404308,0.1084705229218712,0.1397945892853329,0.1166271646061537,0.0633527640766126,0.0475732923366002,105.48,0.0349269164031169,0.0240204196500265,0.1883255583743816,0.0848958015942161,0.0535451551269945,0.0278333655875131,0.024086276027706,0.02677504602511,0.0387747947022152,0.0570950397870058,0.0572470230288161,0.0458118376132505,0.0636550458567184,0.0363668906001866,0.1032585804028967,0.0042222797902867,0.0066165342506004,0.0033909962502814,0.0006287939952329,46833
18101,9.0,26.7,18.5,59.3,7.4,11.6,77.1,82.9,59.7,19.3,53.9,27.3,0.0074256577767251,0.0002971583124254,0.1257780646783054,0.0648827934485317,0.0402861195793399,0.0045214791009633,0.0049680461866071,0.0030493528212617,0.033363952549494,0.0237092043909159,0.0427996331397773,0.0324945915620769,0.012228921813429,0.4284978451173222,0.0591966419579877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,34.2,25.7,0.5004893325504013,73.3,39.1,38.5,17.0,0.1144059502838128,0.1443531023683695,0.0952241143080837,0.1056958308866705,0.1714621256605989,0.1155803484047758,0.0791740066549226,0.0378743394010569,30.41,0.0404429450466771,0.0383612646497976,0.1436985516322127,0.0737450808621422,0.0520031879287723,0.0420274863295912,0.0161481415689395,0.023914742380585,0.0218608090292173,0.0575742767241442,0.0451232008700236,0.0503926263965673,0.0405635781665198,0.0540966114837829,0.1247628783205,0.0039603548023922,0.0041825470165932,0.0067114930620469,0.0009457368246226,10218
18103,10.1,26.5,17.7,60.4,7.3,11.2,77.6,82.5,56.9,19.5,55.3,26.8,0.0118285335641524,0.0016721181601183,0.0771634847971795,0.0753851678755722,0.036154658042735,0.0048458316168113,0.0030308814035055,0.0038351917601461,0.0206876411676231,0.0270986573009574,0.0344595590639773,0.0365761986034206,0.0122789531841436,0.4242353351087132,0.0741780721762379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,34.8,27.2,0.5316820436095642,75.9,44.2,38.1,13.4,0.1139002022552849,0.1414955808605546,0.1224337129083201,0.1247610339955115,0.1485883689358047,0.10824813675782,0.0662178261712797,0.0395367522788352,96.51,0.0487941473121624,0.0289871538730399,0.1556522702961367,0.091024009595113,0.0414133248864301,0.0121542631591073,0.0204599784590552,0.0412779769516555,0.0572715466250764,0.072477900428683,0.0454590415660706,0.0477409302542609,0.0534128483650417,0.0392208082505601,0.0989431059136245,0.0044759912015465,0.0513032951624066,0.0099413666570252,0.0006189018554191,36093
18105,7.2,24.9,17.7,60.4,7.4,11.0,79.0,85.3,59.2,14.3,60.1,26.7,0.0049427155665362,0.0011117657051024,0.0678145893362643,0.2448281484149135,0.1564485131844745,0.0220447982470164,0.0537625436240264,0.0035226888018399,0.012775644111095,0.0091256708469277,0.017389664888847,0.013065592909439,0.0139675473064326,0.2068459224531767,0.0544935339759539,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.3,35.1,21.9,0.4964858772046148,76.3,35.7,33.5,12.8,0.094476123119539,0.1748147165863648,0.2266351353342468,0.121484035421179,0.1125034993885278,0.0891054826209314,0.047171757356083,0.0322459443928744,343.64,0.0847232565742123,0.0455073806185066,0.1332313177601432,0.089399972162474,0.0732460999500666,0.0562628360365563,0.0642910686707456,0.0456002260857177,0.0420495278800156,0.0452284682702825,0.043768866506424,0.0297558751467756,0.0349829517159828,0.0394039486111665,0.0758410189399902,0.0643728627524605,0.0333401899019209,0.0044066234633646,0.0004551682551605,135738
18107,9.6,26.7,18.1,59.0,7.3,11.2,78.0,83.0,54.9,18.1,58.4,27.1,0.0088044044282529,0.000393126206117,0.0744092069107901,0.1138450424954704,0.0389921968144991,0.0095123881420353,0.0062899135644731,0.0072209884559897,0.0146680501403077,0.0156184826974966,0.0303376309938659,0.0250469766254129,0.0129484873621954,0.4326857976255419,0.0712735828262266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,33.5,27.2,0.5057730660228823,73.5,39.5,40.6,15.3,0.120578356250656,0.1559777474546027,0.1073790280256113,0.111735068751968,0.1486302088800251,0.1098457016899338,0.0715860186837409,0.0447675028865329,75.46,0.044112923714299,0.008024073604992,0.1910900113361906,0.0825301550952276,0.0404339783118258,0.0313491651083323,0.0240718177904761,0.0297970648449664,0.0584926358845821,0.0420787079473485,0.0509345414541979,0.062141973758705,0.0582182326027152,0.0627441115262419,0.0895993677579727,0.0063057618290924,0.0091370288711281,0.0029755063772772,0.0001051403632625,38108
18109,8.1,25.4,17.8,58.7,7.5,11.1,76.6,84.1,59.3,16.4,60.2,26.5,0.008337889285674,0.0004612522068184,0.1019941746839134,0.1028729528546313,0.0404264744948417,0.0071635870119812,0.0024052063200028,0.0027897026499436,0.0128975756000552,0.0210384952513479,0.0315388200835222,0.025877076883262,0.0138638219274166,0.4218592755350318,0.0735880105119029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,32.5,23.1,0.4948636049723757,75.8,37.3,35.7,10.7,0.1238489871086555,0.1471713858195211,0.1004114871086555,0.1132308931860036,0.1567679558011049,0.1191873848987108,0.0667875230202577,0.0313075506445671,172.04,0.0361334321486292,0.0277423341185986,0.160551077420356,0.1043112601827647,0.065720564705549,0.0489499716977998,0.0238367661410124,0.0272460542198855,0.0410756462976129,0.041925947205687,0.0474746946894585,0.0413271471720879,0.0463254191559319,0.0464493532333323,0.0962039498041119,0.006812071920185,0.0038533114597878,0.0007524324602481,0.0,69504
18111,10.5,26.9,18.3,59.4,7.2,11.2,76.3,82.7,60.9,18.6,57.8,26.1,0.010665178066053,0.00321805815694,0.078849471248479,0.0727228984827878,0.0248535644600759,0.0046413837435621,0.0028685063892105,0.000543567516836,0.022562230687377,0.0242406301402174,0.0287944846230606,0.0290667422252532,0.0235623136917962,0.4625870305389908,0.0606869872739704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,33.1,26.5,0.5045642561688775,70.4,43.3,39.8,23.6,0.1101126800741691,0.1422051062615889,0.1033376123234916,0.1020539152759948,0.1636713735558408,0.1287976037655113,0.075381543289117,0.0373698473826843,34.88,0.054884725432842,0.0109870279380212,0.1334397384068496,0.1128472673438664,0.0140132314362772,0.0204805737640564,0.0305725461196623,0.0353148796975342,0.0429384687839136,0.0270547282858091,0.0824075063711358,0.06307521042212,0.0636055207592679,0.0559659463857697,0.131115720014323,0.0050447087736098,0.0034107879679042,0.001381237370471,0.0016404827416095,14022
18113,11.0,24.9,18.3,57.5,7.3,11.2,77.0,83.3,61.3,17.2,60.4,25.3,0.0076130567697888,0.0061912058067625,0.0912933995923579,0.0978305897698903,0.0331766276515313,0.0062415840385479,0.0031110619032217,0.0115393461092795,0.03959443322075,0.0213879082946554,0.0244341278992066,0.0334465137219245,0.0158579664042137,0.4080960355977653,0.0785973568145305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,33.2,25.9,0.5009561434845651,71.1,39.5,36.3,17.9,0.131317376594448,0.1619980246706032,0.1049656418769831,0.1250971904091453,0.1399962174543467,0.1141908504423476,0.0608569567318805,0.035156660432471,115.78,0.0468234819319793,0.013589649022651,0.1565380916429013,0.0899800889070674,0.0460197422751277,0.0372055927987687,0.0212600385934602,0.0498255832816457,0.0325821285864683,0.0479019803546326,0.0380164753939483,0.0536589386758127,0.071428711706789,0.0400397214184348,0.0922809079626171,0.0066307752535128,0.0037070287687181,0.0009598783611189,2.288901025185176e-05,47587
18115,8.0,25.7,18.5,58.7,7.5,11.2,77.6,84.0,63.5,16.9,63.1,27.1,0.0081880541542109,0.0,0.0966562446414296,0.0881751072644537,0.0369281029794969,0.0103430203941384,0.0045332529109044,0.0018731308771158,0.0153618070682231,0.0269179882329317,0.0194149906745656,0.0168807296883978,0.0225258379631296,0.4700522550773308,0.0533183241187738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,33.6,23.9,0.5002498750624688,74.8,39.2,36.0,20.8,0.1134432783608195,0.1279360319840079,0.0806263534899216,0.1104447776111943,0.1812427119773446,0.1417624521072796,0.0817924371147758,0.0371480926203564,69.8,0.0038570056664457,0.0039035208763777,0.2442543584837951,0.1314625942259996,0.0632281350242008,0.0199405106843334,0.0,0.0215204804832502,0.0322504282701229,0.0268080562204546,0.0746363195450884,0.0486677220460973,0.06017287115324,0.0635049464869905,0.0882931873531455,0.0,0.0233093249728322,0.0,0.0,6003
18117,9.5,27.9,17.9,59.5,7.3,11.6,77.3,82.5,56.6,19.6,59.1,28.4,0.0126222611563208,0.001315372688264,0.0657321400611804,0.0696487731645958,0.0387925418481736,0.0063985794776984,0.0021163977046027,0.002715364830422,0.0335499317205338,0.0202350875735545,0.0341922800638732,0.0391165949766953,0.0244931244576807,0.4527909040416911,0.0771742757472084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,34.9,26.9,0.4952244752030236,74.3,39.5,40.4,19.5,0.1184943051228356,0.1513866898207262,0.1035292915879257,0.1136932427601,0.164359773226416,0.1126717401297308,0.0767148475407323,0.0366208692987383,49.19,0.0602707133001512,0.0346953630495235,0.1246252579486671,0.0591295397085903,0.0588499933540681,0.0159301529991566,0.0124741153324749,0.0306179452242093,0.0510869051638266,0.0841662700980323,0.069307506679731,0.0545260761832621,0.0427440812706554,0.0663694004071529,0.0992404616401858,0.0051335776191092,0.0131395854474302,0.0009617373723883,0.0,19579
